path,eppo,source_image_id,class_index,class_name,trial_id,box_id,plant_id,growth_condition,xmin,ymin,xmax,ymax,file_size_bytes,ok,width,height,status
/content/drive/MyDrive/DeepWeeds/dataset/20161207-110837-0.jpg,DW_CHAP,20161207-110837-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,28017,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-110850-0.jpg,DW_CHAP,20161207-110850-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,25023,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-110901-0.jpg,DW_CHAP,20161207-110901-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,24550,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-110913-0.jpg,DW_CHAP,20161207-110913-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,26836,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111001-0.jpg,DW_CHAP,20161207-111001-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,26104,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111013-0.jpg,DW_CHAP,20161207-111013-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,21313,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111058-0.jpg,DW_CHAP,20161207-111058-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,25836,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111112-0.jpg,DW_CHAP,20161207-111112-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,24025,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111122-0.jpg,DW_CHAP,20161207-111122-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,26429,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111134-0.jpg,DW_CHAP,20161207-111134-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,26960,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111143-0.jpg,DW_CHAP,20161207-111143-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,24046,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111159-0.jpg,DW_CHAP,20161207-111159-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,26037,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111232-0.jpg,DW_CHAP,20161207-111232-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,27307,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111246-0.jpg,DW_CHAP,20161207-111246-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,27782,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111317-0.jpg,DW_CHAP,20161207-111317-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,21696,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111327-0.jpg,DW_CHAP,20161207-111327-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,22387,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111342-0.jpg,DW_CHAP,20161207-111342-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,23187,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111352-0.jpg,DW_CHAP,20161207-111352-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,21382,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111440-0.jpg,DW_CHAP,20161207-111440-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,26335,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111508-0.jpg,DW_CHAP,20161207-111508-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,26390,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111539-0.jpg,DW_CHAP,20161207-111539-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,20350,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111555-0.jpg,DW_CHAP,20161207-111555-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,24066,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111609-0.jpg,DW_CHAP,20161207-111609-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,22028,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111620-0.jpg,DW_CHAP,20161207-111620-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,22902,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111654-0.jpg,DW_CHAP,20161207-111654-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,22192,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111718-0.jpg,DW_CHAP,20161207-111718-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,24463,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111744-0.jpg,DW_CHAP,20161207-111744-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,23597,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111813-0.jpg,DW_CHAP,20161207-111813-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,20377,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111850-0.jpg,DW_CHAP,20161207-111850-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,25299,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111903-0.jpg,DW_CHAP,20161207-111903-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,25630,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111917-0.jpg,DW_CHAP,20161207-111917-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,20803,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-111955-0.jpg,DW_CHAP,20161207-111955-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,26512,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-112006-0.jpg,DW_CHAP,20161207-112006-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,25750,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-112015-0.jpg,DW_CHAP,20161207-112015-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,23705,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-112029-0.jpg,DW_CHAP,20161207-112029-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,20102,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-112141-0.jpg,DW_LANT,20161207-112141-0,1,Lantana,20161207,20161207_camera0,,,,,,,27964,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-112158-0.jpg,DW_CHAP,20161207-112158-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,27680,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-112245-0.jpg,DW_CHAP,20161207-112245-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,27656,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-112255-0.jpg,DW_CHAP,20161207-112255-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,26896,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-112417-0.jpg,DW_NEG,20161207-112417-0,8,Negative,20161207,20161207_camera0,,,,,,,29150,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-112431-0.jpg,DW_NEG,20161207-112431-0,8,Negative,20161207,20161207_camera0,,,,,,,28275,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-112452-0.jpg,DW_CHAP,20161207-112452-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,26980,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-112802-0.jpg,DW_NEG,20161207-112802-0,8,Negative,20161207,20161207_camera0,,,,,,,26816,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-112812-0.jpg,DW_NEG,20161207-112812-0,8,Negative,20161207,20161207_camera0,,,,,,,28604,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-142354-0.jpg,DW_LANT,20161207-142354-0,1,Lantana,20161207,20161207_camera0,,,,,,,22736,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-142413-0.jpg,DW_LANT,20161207-142413-0,1,Lantana,20161207,20161207_camera0,,,,,,,27463,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-142702-0.jpg,DW_SNWE,20161207-142702-0,7,Snake weed,20161207,20161207_camera0,,,,,,,26181,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-142721-0.jpg,DW_SNWE,20161207-142721-0,7,Snake weed,20161207,20161207_camera0,,,,,,,21246,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-143329-0.jpg,DW_SNWE,20161207-143329-0,7,Snake weed,20161207,20161207_camera0,,,,,,,24409,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-143344-0.jpg,DW_SNWE,20161207-143344-0,7,Snake weed,20161207,20161207_camera0,,,,,,,25256,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-144425-0.jpg,DW_SNWE,20161207-144425-0,7,Snake weed,20161207,20161207_camera0,,,,,,,30942,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-144437-0.jpg,DW_SNWE,20161207-144437-0,7,Snake weed,20161207,20161207_camera0,,,,,,,29420,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-144713-0.jpg,DW_SNWE,20161207-144713-0,7,Snake weed,20161207,20161207_camera0,,,,,,,29197,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-144724-0.jpg,DW_SNWE,20161207-144724-0,7,Snake weed,20161207,20161207_camera0,,,,,,,29922,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-144746-0.jpg,DW_SNWE,20161207-144746-0,7,Snake weed,20161207,20161207_camera0,,,,,,,30418,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-144807-0.jpg,DW_SNWE,20161207-144807-0,7,Snake weed,20161207,20161207_camera0,,,,,,,25700,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-144824-0.jpg,DW_CHAP,20161207-144824-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,30329,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-144902-0.jpg,DW_CHAP,20161207-144902-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,31511,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-144946-0.jpg,DW_CHAP,20161207-144946-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,28200,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-145017-0.jpg,DW_CHAP,20161207-145017-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,31544,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20161207-145147-0.jpg,DW_CHAP,20161207-145147-0,0,Chinee apple,20161207,20161207_camera0,,,,,,,28535,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095106-0.jpg,DW_LANT,20170126-095106-0,1,Lantana,20170126,20170126_camera0,,,,,,,17981,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095120-0.jpg,DW_LANT,20170126-095120-0,1,Lantana,20170126,20170126_camera0,,,,,,,23790,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095150-0.jpg,DW_LANT,20170126-095150-0,1,Lantana,20170126,20170126_camera0,,,,,,,21912,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095203-0.jpg,DW_LANT,20170126-095203-0,1,Lantana,20170126,20170126_camera0,,,,,,,31056,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095221-0.jpg,DW_LANT,20170126-095221-0,1,Lantana,20170126,20170126_camera0,,,,,,,27436,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095233-0.jpg,DW_LANT,20170126-095233-0,1,Lantana,20170126,20170126_camera0,,,,,,,25532,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095243-0.jpg,DW_LANT,20170126-095243-0,1,Lantana,20170126,20170126_camera0,,,,,,,26885,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095258-0.jpg,DW_LANT,20170126-095258-0,1,Lantana,20170126,20170126_camera0,,,,,,,26339,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095308-0.jpg,DW_LANT,20170126-095308-0,1,Lantana,20170126,20170126_camera0,,,,,,,23876,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095322-0.jpg,DW_LANT,20170126-095322-0,1,Lantana,20170126,20170126_camera0,,,,,,,26010,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095331-0.jpg,DW_LANT,20170126-095331-0,1,Lantana,20170126,20170126_camera0,,,,,,,30199,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095350-0.jpg,DW_LANT,20170126-095350-0,1,Lantana,20170126,20170126_camera0,,,,,,,26837,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095404-0.jpg,DW_LANT,20170126-095404-0,1,Lantana,20170126,20170126_camera0,,,,,,,26005,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095436-0.jpg,DW_LANT,20170126-095436-0,1,Lantana,20170126,20170126_camera0,,,,,,,28157,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095456-0.jpg,DW_LANT,20170126-095456-0,1,Lantana,20170126,20170126_camera0,,,,,,,25380,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095525-0.jpg,DW_LANT,20170126-095525-0,1,Lantana,20170126,20170126_camera0,,,,,,,29749,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095533-0.jpg,DW_LANT,20170126-095533-0,1,Lantana,20170126,20170126_camera0,,,,,,,29508,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095541-0.jpg,DW_LANT,20170126-095541-0,1,Lantana,20170126,20170126_camera0,,,,,,,27739,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095604-0.jpg,DW_LANT,20170126-095604-0,1,Lantana,20170126,20170126_camera0,,,,,,,31372,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095637-0.jpg,DW_LANT,20170126-095637-0,1,Lantana,20170126,20170126_camera0,,,,,,,29565,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095653-0.jpg,DW_LANT,20170126-095653-0,1,Lantana,20170126,20170126_camera0,,,,,,,28002,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095712-0.jpg,DW_LANT,20170126-095712-0,1,Lantana,20170126,20170126_camera0,,,,,,,27437,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095726-0.jpg,DW_LANT,20170126-095726-0,1,Lantana,20170126,20170126_camera0,,,,,,,25587,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095737-0.jpg,DW_LANT,20170126-095737-0,1,Lantana,20170126,20170126_camera0,,,,,,,27676,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095745-0.jpg,DW_LANT,20170126-095745-0,1,Lantana,20170126,20170126_camera0,,,,,,,21380,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095755-0.jpg,DW_LANT,20170126-095755-0,1,Lantana,20170126,20170126_camera0,,,,,,,27366,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095805-0.jpg,DW_LANT,20170126-095805-0,1,Lantana,20170126,20170126_camera0,,,,,,,26275,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095821-0.jpg,DW_LANT,20170126-095821-0,1,Lantana,20170126,20170126_camera0,,,,,,,26316,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095837-0.jpg,DW_LANT,20170126-095837-0,1,Lantana,20170126,20170126_camera0,,,,,,,28787,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095855-0.jpg,DW_LANT,20170126-095855-0,1,Lantana,20170126,20170126_camera0,,,,,,,28021,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095912-0.jpg,DW_LANT,20170126-095912-0,1,Lantana,20170126,20170126_camera0,,,,,,,28125,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095925-0.jpg,DW_LANT,20170126-095925-0,1,Lantana,20170126,20170126_camera0,,,,,,,30205,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095932-0.jpg,DW_LANT,20170126-095932-0,1,Lantana,20170126,20170126_camera0,,,,,,,29091,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095942-0.jpg,DW_LANT,20170126-095942-0,1,Lantana,20170126,20170126_camera0,,,,,,,29363,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-095952-0.jpg,DW_LANT,20170126-095952-0,1,Lantana,20170126,20170126_camera0,,,,,,,30186,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100004-0.jpg,DW_LANT,20170126-100004-0,1,Lantana,20170126,20170126_camera0,,,,,,,28796,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100012-0.jpg,DW_LANT,20170126-100012-0,1,Lantana,20170126,20170126_camera0,,,,,,,29618,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100037-0.jpg,DW_LANT,20170126-100037-0,1,Lantana,20170126,20170126_camera0,,,,,,,30721,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100045-0.jpg,DW_LANT,20170126-100045-0,1,Lantana,20170126,20170126_camera0,,,,,,,29065,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100104-0.jpg,DW_LANT,20170126-100104-0,1,Lantana,20170126,20170126_camera0,,,,,,,29608,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100115-0.jpg,DW_LANT,20170126-100115-0,1,Lantana,20170126,20170126_camera0,,,,,,,28440,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100130-0.jpg,DW_LANT,20170126-100130-0,1,Lantana,20170126,20170126_camera0,,,,,,,31460,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100140-0.jpg,DW_LANT,20170126-100140-0,1,Lantana,20170126,20170126_camera0,,,,,,,31950,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100150-0.jpg,DW_LANT,20170126-100150-0,1,Lantana,20170126,20170126_camera0,,,,,,,23789,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100200-0.jpg,DW_LANT,20170126-100200-0,1,Lantana,20170126,20170126_camera0,,,,,,,26917,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100212-0.jpg,DW_LANT,20170126-100212-0,1,Lantana,20170126,20170126_camera0,,,,,,,30545,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100221-0.jpg,DW_LANT,20170126-100221-0,1,Lantana,20170126,20170126_camera0,,,,,,,29458,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100231-0.jpg,DW_LANT,20170126-100231-0,1,Lantana,20170126,20170126_camera0,,,,,,,30140,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100242-0.jpg,DW_LANT,20170126-100242-0,1,Lantana,20170126,20170126_camera0,,,,,,,28977,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100257-0.jpg,DW_LANT,20170126-100257-0,1,Lantana,20170126,20170126_camera0,,,,,,,28836,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100311-0.jpg,DW_LANT,20170126-100311-0,1,Lantana,20170126,20170126_camera0,,,,,,,28562,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100322-0.jpg,DW_LANT,20170126-100322-0,1,Lantana,20170126,20170126_camera0,,,,,,,23853,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100338-0.jpg,DW_LANT,20170126-100338-0,1,Lantana,20170126,20170126_camera0,,,,,,,26590,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100349-0.jpg,DW_LANT,20170126-100349-0,1,Lantana,20170126,20170126_camera0,,,,,,,26710,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100409-0.jpg,DW_LANT,20170126-100409-0,1,Lantana,20170126,20170126_camera0,,,,,,,29158,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100427-0.jpg,DW_LANT,20170126-100427-0,1,Lantana,20170126,20170126_camera0,,,,,,,27154,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100451-0.jpg,DW_LANT,20170126-100451-0,1,Lantana,20170126,20170126_camera0,,,,,,,30889,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100459-0.jpg,DW_LANT,20170126-100459-0,1,Lantana,20170126,20170126_camera0,,,,,,,30821,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100518-0.jpg,DW_LANT,20170126-100518-0,1,Lantana,20170126,20170126_camera0,,,,,,,28208,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100527-0.jpg,DW_LANT,20170126-100527-0,1,Lantana,20170126,20170126_camera0,,,,,,,29547,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100535-0.jpg,DW_LANT,20170126-100535-0,1,Lantana,20170126,20170126_camera0,,,,,,,24909,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100620-0.jpg,DW_LANT,20170126-100620-0,1,Lantana,20170126,20170126_camera0,,,,,,,27780,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170126-100629-0.jpg,DW_LANT,20170126-100629-0,1,Lantana,20170126,20170126_camera0,,,,,,,27218,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170127-100724-0.jpg,DW_LANT,20170127-100724-0,1,Lantana,20170127,20170127_camera0,,,,,,,29734,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170127-100741-0.jpg,DW_LANT,20170127-100741-0,1,Lantana,20170127,20170127_camera0,,,,,,,25885,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170127-100828-0.jpg,DW_LANT,20170127-100828-0,1,Lantana,20170127,20170127_camera0,,,,,,,31021,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170127-100927-0.jpg,DW_LANT,20170127-100927-0,1,Lantana,20170127,20170127_camera0,,,,,,,30237,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170127-100941-0.jpg,DW_LANT,20170127-100941-0,1,Lantana,20170127,20170127_camera0,,,,,,,31182,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170127-101000-0.jpg,DW_LANT,20170127-101000-0,1,Lantana,20170127,20170127_camera0,,,,,,,28020,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170127-101008-0.jpg,DW_LANT,20170127-101008-0,1,Lantana,20170127,20170127_camera0,,,,,,,20370,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170127-101055-0.jpg,DW_LANT,20170127-101055-0,1,Lantana,20170127,20170127_camera0,,,,,,,26737,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170127-101114-0.jpg,DW_LANT,20170127-101114-0,1,Lantana,20170127,20170127_camera0,,,,,,,29029,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170127-101147-0.jpg,DW_LANT,20170127-101147-0,1,Lantana,20170127,20170127_camera0,,,,,,,27359,True,,,not_scanned
/content/drive/MyDrive/DeepWeeds/dataset/20170127-101203-0.jpg,DW_LANT,20170127-101203-0,1,Lantana,20170127,20170127_camera0,,,,,,,28751,True,,,not_scanned
